40.25	117.25	0.782225	0.900846
40	117.25	1.18222	-0.732486
39.75	117.25	3.31556	-0.232486
39.5	117.25	5.11556	1.46751
39.25	117.25	5.38222	2.53418
39	117.25	5.24889	3.23418
38.75	117.25	5.11556	3.63418
38.5	117.25	4.18222	3.30085
38.25	117.25	3.01556	3.43418
38	117.25	2.11556	4.06751
37.75	117.25	1.71556	3.93418
37.5	117.25	1.81556	3.00085
37.25	117.25	2.08222	2.16751
40.25	117.5	0.782225	0.834181
40	117.5	1.14889	-1.59915
39.75	117.5	2.98222	-1.29915
39.5	117.5	4.34889	1.16751
39.25	117.5	4.34889	2.83418
39	117.5	4.21556	3.33418
38.75	117.5	4.21556	3.63418
38.5	117.5	4.04889	3.36751
38.25	117.5	3.24889	3.50085
38	117.5	1.91556	4.16751
37.75	117.5	1.01556	3.73418
37.5	117.5	0.815558	2.43418
37.25	117.5	0.948891	1.73418
40.25	117.75	0.282225	0.667514
40	117.75	0.715558	-2.23249
39.75	117.75	2.08222	-1.26582
39.5	117.75	2.21556	2.63418
39.25	117.75	1.14889	4.86751
39	117.75	0.582224	5.43418
38.75	117.75	1.24889	5.00085
38.5	117.75	2.44889	3.96751
38.25	117.75	3.34889	3.90085
38	117.75	2.31556	4.20085
37.75	117.75	1.14889	3.50085
37.5	117.75	0.415558	2.00085
37.25	117.75	-0.0177754	1.60085
40.25	118	0.148891	0.300847
40	118	0.748891	-2.33249
39.75	118	1.61556	0.300847
39.5	118	0.615558	4.96751
39.25	118	-1.48444	7.13418
39	118	-2.78444	7.30085
38.75	118	-2.25111	6.10085
38.5	118	-0.551109	4.26751
38.25	118	1.88222	3.36751
38	118	3.21556	3.63418
37.75	118	2.18222	2.83418
37.5	118	0.748891	1.73418
37.25	118	-0.651109	1.83418
40.25	118.25	-0.0511087	0.100847
40	118.25	0.315558	-1.46582
39.75	118.25	1.51556	2.06751
39.5	118.25	0.815558	6.10085
39.25	118.25	-1.31778	7.36751
39	118.25	-3.45111	7.33418
38.75	118.25	-4.11778	6.30085
38.5	118.25	-3.25111	4.13418
