40.25	117.25	-1.2316	1.32151
40	117.25	-0.0982667	1.58818
39.75	117.25	3.23507	2.15485
39.5	117.25	5.43507	2.52151
39.25	117.25	5.9684	3.28818
39	117.25	5.90174	3.68818
38.75	117.25	5.7684	3.85485
38.5	117.25	5.6684	4.18818
38.25	117.25	5.4684	4.38818
38	117.25	5.33507	4.32151
37.75	117.25	5.20174	4.15485
37.5	117.25	4.8684	3.68818
37.25	117.25	4.20174	2.92151
40.25	117.5	-0.0316001	0.921512
40	117.5	-0.598266	0.48818
39.75	117.5	1.2684	0.38818
39.5	117.5	4.13507	0.788181
39.25	117.5	5.83507	2.22151
39	117.5	6.4684	3.35485
38.75	117.5	6.5684	3.58818
38.5	117.5	6.23507	3.88818
38.25	117.5	5.8684	4.08818
38	117.5	5.60174	3.95485
37.75	117.5	5.40174	3.62152
37.5	117.5	4.7684	3.05485
37.25	117.5	3.80174	2.18818
40.25	117.75	0.301733	0.454846
40	117.75	-1.2316	0.021513
39.75	117.75	-0.298267	-0.778487
39.5	117.75	2.83507	-0.945154
39.25	117.75	5.73507	0.888179
39	117.75	7.53507	3.02152
38.75	117.75	7.7684	3.72151
38.5	117.75	7.30174	3.92152
38.25	117.75	6.60174	3.95485
38	117.75	5.93507	3.55485
37.75	117.75	5.43507	3.12151
37.5	117.75	4.60174	2.52151
37.25	117.75	3.50174	1.65485
40.25	118	-0.4316	0.38818
40	118	-1.56493	-0.0118205
39.75	118	-0.964931	-1.24515
39.5	118	1.7684	-1.97848
39.25	118	5.43507	-0.41182
39	118	8.0684	2.42151
38.75	118	8.80174	3.75485
38.5	118	8.13507	3.78818
38.25	118	7.30174	3.75485
38	118	6.3684	3.25485
37.75	118	5.40174	2.65485
37.5	118	4.40174	1.98818
37.25	118	3.23507	1.22151
40.25	118.25	-0.864933	0.221513
40	118.25	-1.26493	-0.11182
39.75	118.25	-0.898265	-1.27849
39.5	118.25	1.10174	-2.34515
39.25	118.25	4.60174	-1.17849
39	118.25	7.73507	1.78818
38.75	118.25	8.70174	3.45485
38.5	118.25	8.43507	3.52151
38.25	118.25	7.80174	3.35485
38	118.25	6.23507	2.75485
37.75	118.25	5.13507	2.12151
37.5	118.25	4.00174	1.55485
37.25	118.25	2.8684	0.988179
40.25	118.5	-0.5316	-0.21182
40	118.5	-0.864932	-0.645154
39.75	118.5	-0.6316	-1.34515
39.5	118.5	0.901735	-2.24515
39.25	118.5	4.10174	-1.31182
39	118.5	7.13507	1.48818
38.75	118.5	8.10174	3.28818
38.5	118.5	8.2684	3.25485
38.25	118.5	7.7684	2.82151
38	118.5	6.1684	2.32151
37.75	118.5	4.80174	1.92151
37.5	118.5	3.50174	1.45485
37.25	118.5	2.50174	1.15485
40.25	118.75	-0.0982666	-0.31182
40	118.75	-0.898264	-1.07849
39.75	118.75	-0.498267	-1.57849
39.5	118.75	1.3684	-1.91182
39.25	118.75	4.30174	-0.845153
39	118.75	6.90174	1.85485
38.75	118.75	7.60174	3.48818
38.5	118.75	7.7684	3.28818
38.25	118.75	7.3684	2.72152
38	118.75	5.83507	2.28818
37.75	118.75	4.5684	2.18818
