40.25	117.25	0.521675	-2.37924
40	117.25	-0.211659	-1.57924
39.75	117.25	-1.52166	-1.64924
39.5	117.25	-2.85166	-2.09257
39.25	117.25	-3.71832	-2.65257
39	117.25	-4.25499	-3.11257
38.75	117.25	-4.92832	-3.65924
38.5	117.25	-4.91832	-4.10924
38.25	117.25	-4.00166	-4.58924
38	117.25	-2.41166	-4.70924
37.75	117.25	-0.891657	-4.4959
37.5	117.25	0.358341	-4.0959
37.25	117.25	1.61501	-3.4659
40.25	117.5	0.195008	-0.655902
40	117.5	-1.09832	-0.112569
39.75	117.5	-2.57166	-1.12924
39.5	117.5	-3.86499	-2.25924
39.25	117.5	-4.68166	-3.05257
39	117.5	-4.80832	-3.1959
38.75	117.5	-5.43832	-3.7259
38.5	117.5	-5.56166	-4.62924
38.25	117.5	-4.34499	-5.2159
38	117.5	-2.45499	-5.2159
37.75	117.5	-0.691659	-4.7259
37.5	117.5	0.628341	-4.15257
37.25	117.5	1.85501	-3.5059
40.25	117.75	-0.828324	-0.275902
40	117.75	-2.22832	-0.519235
39.75	117.75	-3.53499	-1.98257
39.5	117.75	-4.50832	-3.12924
39.25	117.75	-5.10499	-3.5959
39	117.75	-5.63166	-3.6859
38.75	117.75	-6.12832	-4.19257
38.5	117.75	-5.99499	-5.1959
38.25	117.75	-4.72832	-5.92924
38	117.75	-2.47499	-5.6559
37.75	117.75	-0.418325	-4.95257
37.5	117.75	1.00168	-4.2359
37.25	117.75	2.16168	-3.59257
40.25	118	-1.57832	-1.38257
40	118	-2.85166	-1.99924
39.75	118	-3.92166	-3.20924
39.5	118	-4.57832	-3.87257
39.25	118	-5.14166	-3.85257
39	118	-5.96166	-3.76924
38.75	118	-6.50166	-4.3159
38.5	118	-6.30166	-5.3359
38.25	118	-5.04832	-6.29257
38	118	-2.60499	-6.0359
37.75	118	-0.0983253	-5.10257
37.5	118	1.46834	-4.2959
37.25	118	2.52168	-3.70924
40.25	118.25	-2.00499	-2.5959
40	118.25	-3.11166	-3.22257
39.75	118.25	-3.87832	-3.82257
39.5	118.25	-4.49499	-4.04924
39.25	118.25	-5.32166	-3.83924
39	118.25	-6.52832	-3.8459
38.75	118.25	-7.16832	-4.67257
38.5	118.25	-6.82499	-5.6959
38.25	118.25	-5.39499	-6.4959
38	118.25	-2.57166	-6.09924
37.75	118.25	0.231675	-5.12924
37.5	118.25	1.92834	-4.23257
37.25	118.25	2.84168	-3.70924
40.25	118.5	-2.43832	-3.49257
40	118.5	-3.18499	-3.81924
39.75	118.5	-3.77166	-3.9559
39.5	118.5	-4.57499	-3.96924
39.25	118.5	-5.74832	-3.93257
39	118.5	-7.49166	-4.57924
38.75	118.5	-7.91166	-5.7059
38.5	118.5	-7.19499	-6.53924
38.25	118.5	-5.48166	-6.8659
38	118.5	-2.52499	-6.2359
37.75	118.5	0.445008	-5.0859
37.5	118.5	2.10168	-3.9359
37.25	118.5	2.97834	-3.6159
40.25	118.75	-2.83832	-4.2859
40	118.75	-2.98499	-3.9859
39.75	118.75	-3.62832	-3.7159
39.5	118.75	-4.97499	-3.99924
39.25	118.75	-6.66166	-4.7159
39	118.75	-8.33499	-5.97257
38.75	118.75	-8.27166	-7.0659
38.5	118.75	-7.08832	-7.4259
38.25	118.75	-5.20832	-7.22924
38	118.75	-2.32832	-6.1359
37.75	118.75	0.428341	-5.15257
37.5	118.75	2.15168	-4.07924
37.25	118.75	2.90168	-3.5859
40.25	119	-2.96166	-4.7559
40	119	-2.70499	-3.75257
39.75	119	-3.86499	-3.52257
39.5	119	-5.79166	-4.5059
39.25	119	-7.59832	-5.92924
39	119	-8.85166	-7.4759
38.75	119	-8.23166	-8.08257
38.5	119	-6.68166	-7.87924
38.25	119	-4.74499	-7.34924
38	119	-2.25499	-6.5759
37.75	119	0.381675	-5.34924
37.5	119	2.16834	-4.22924
37.25	119	2.87834	-3.72924
40.25	119.25	-2.91499	-4.7859
40	119.25	-2.94499	-3.42257
39.75	119.25	-4.98166	-4.08924
39.5	119.25	-7.16499	-5.91257
