40.25	117.25	-2.04399	-0.441387
40	117.25	-3.11066	-1.17472
39.75	117.25	-1.47732	-0.27472
39.5	117.25	2.55601	1.89195
39.25	117.25	4.62268	3.79195
39	117.25	4.58934	3.99195
38.75	117.25	4.12268	3.89195
38.5	117.25	3.85601	4.39195
38.25	117.25	3.78934	4.65861
38	117.25	4.12268	3.79195
37.75	117.25	4.35601	2.45861
37.5	117.25	4.45601	1.55861
37.25	117.25	4.35601	1.79195
40.25	117.5	-1.14399	-0.641387
40	117.5	-3.01066	-1.74139
39.75	117.5	-2.24399	-0.974719
39.5	117.5	1.68934	1.25861
39.25	117.5	4.52268	3.02528
39	117.5	4.92268	3.29195
38.75	117.5	4.55601	3.62528
38.5	117.5	4.08934	4.59195
38.25	117.5	3.65601	4.79195
38	117.5	3.28934	3.62528
37.75	117.5	2.78934	2.19195
37.5	117.5	2.65601	1.45861
37.25	117.5	3.05601	1.85861
40.25	117.75	-1.21066	-0.408054
40	117.75	-2.97732	-1.20805
39.75	117.75	-2.64399	-0.141387
39.5	117.75	0.822676	2.29195
39.25	117.75	3.58934	3.79195
39	117.75	4.65601	4.12528
38.75	117.75	4.95601	4.39195
38.5	117.75	4.75601	4.99195
38.25	117.75	4.05601	4.82528
38	117.75	2.82268	3.75861
37.75	117.75	1.15601	2.82528
37.5	117.75	0.389341	2.72528
37.25	117.75	1.05601	3.25861
40.25	118	-2.04399	0.158613
40	118	-3.21066	-0.408054
39.75	118	-2.44399	1.32528
39.5	118	0.222675	4.12528
39.25	118	2.22268	5.79195
39	118	3.22268	6.02528
38.75	118	4.05601	5.62528
38.5	118	4.38934	5.15861
38.25	118	4.12268	4.45861
38	118	2.65601	3.75861
37.75	118	0.289341	3.89195
37.5	118	-1.21066	4.59195
37.25	118	-0.643992	5.12528
40.25	118.25	-2.41066	0.391946
40	118.25	-3.04399	0.058613
39.75	118.25	-2.34399	1.92528
39.5	118.25	-0.143992	4.95861
39.25	118.25	1.05601	6.92528
39	118.25	1.48934	7.72528
38.75	118.25	1.95601	7.02528
38.5	118.25	2.35601	5.59195
38.25	118.25	2.48934	4.19195
38	118.25	1.72268	3.69195
37.75	118.25	0.0893414	4.69195
37.5	118.25	-1.34399	5.89195
37.25	118.25	-1.37732	6.29195
40.25	118.5	-2.54399	0.291946
40	118.5	-3.37732	0.0919463
39.75	118.5	-2.74399	1.62528
39.5	118.5	-0.743992	4.45861
39.25	118.5	0.322675	6.85861
39	118.5	0.289341	8.79195
38.75	118.5	-0.043992	8.52528
38.5	118.5	-0.410659	6.95861
38.25	118.5	-0.177325	5.29195
38	118.5	0.256008	4.72528
37.75	118.5	0.0893414	5.45861
37.5	118.5	-0.643992	6.49195
37.25	118.5	-1.37732	6.62528
40.25	118.75	-2.24399	0.391946
40	118.75	-4.54399	0.0252796
39.75	118.75	-3.64399	1.12528
39.5	118.75	-1.57732	3.62528
39.25	118.75	-0.377325	6.55861
39	118.75	-0.177325	9.22529
38.75	118.75	-0.677325	9.79194
38.5	118.75	-1.57732	8.85861
38.25	118.75	-1.71066	7.39195
38	118.75	-0.743992	6.25861
37.75	118.75	0.056008	6.62528
37.5	118.75	-0.143992	7.09195
37.25	118.75	-1.04399	6.72528
40.25	119	-2.44399	0.72528
40	119	-4.57732	0.058613
39.75	119	-3.47732	0.991948
39.5	119	-2.14399	3.49195
39.25	119	-0.977325	6.45861
39	119	-0.277325	9.29196
38.75	119	-0.310659	10.3253
38.5	119	-1.11066	10.1586
38.25	119	-1.54399	9.32528
38	119	-0.843992	8.19195
37.75	119	0.056008	7.79195
37.5	119	0.056008	7.99195
37.25	119	-0.777325	7.22528
40.25	119.25	-2.24399	1.09195
40	119.25	-3.27732	0.32528
39.75	119.25	-2.77732	1.69195
39.5	119.25	-2.31066	4.45861
39.25	119.25	-1.77732	7.02528
39	119.25	-0.877325	8.75861
38.75	119.25	-0.177325	9.69194
38.5	119.25	-0.277325	9.95861
38.25	119.25	-0.710659	9.55861
38	119.25	-0.610659	8.72528
37.75	119.25	-0.0773254	8.25861
37.5	119.25	-0.0773255	8.02528
37.25	119.25	-0.710659	7.39195
40.25	119.5	-1.04399	1.52528
40	119.5	-2.07732	1.35861
39.75	119.5	-2.57732	3.49195
39.5	119.5	-2.47732	5.89195
39.25	119.5	-2.51066	7.19195
39	119.5	-1.91066	7.82528
38.75	119.5	-0.910658	8.39195
38.5	119.5	-0.410659	8.69195
38.25	119.5	-0.643992	8.29195
38	119.5	-0.877325	7.32528
37.75	119.5	-0.710659	6.89195
37.5	119.5	-0.577325	7.12528
37.25	119.5	-0.843992	7.05861
40.25	119.75	0.156008	2.32528
