40.25	117.25	-2.35895	0.599282
40	117.25	-2.83895	0.365949
39.75	117.25	-2.35228	1.16928
39.5	117.25	-0.548949	2.93595
39.25	117.25	1.86438	4.49595
39	117.25	3.35438	5.57928
38.75	117.25	4.06105	6.31595
38.5	117.25	4.15772	6.70595
38.25	117.25	3.88105	6.55595
38	117.25	3.71438	6.13262
37.75	117.25	3.59772	5.67262
37.5	117.25	3.35105	5.21595
37.25	117.25	2.88438	4.88262
40.25	117.5	-1.99228	0.795949
40	117.5	-2.55895	0.405949
39.75	117.5	-2.10562	1.07262
39.5	117.5	-0.218949	2.78595
39.25	117.5	2.34438	4.21928
39	117.5	3.90438	5.24928
38.75	117.5	4.58772	5.96928
38.5	117.5	4.59105	6.31928
38.25	117.5	4.14438	6.05595
38	117.5	3.75105	5.47595
37.75	117.5	3.49105	4.89262
37.5	117.5	3.17105	4.35928
37.25	117.5	2.70772	4.02595
40.25	117.75	-1.69562	0.989283
40	117.75	-2.24228	0.479282
39.75	117.75	-1.81228	0.949283
39.5	117.75	0.0777173	2.46595
39.25	117.75	2.83772	3.98928
39	117.75	4.56105	5.15595
38.75	117.75	5.24438	5.87262
38.5	117.75	5.06105	6.05928
38.25	117.75	4.35772	5.64928
38	117.75	3.65438	4.89262
37.75	117.75	3.20105	4.21928
37.5	117.75	2.82772	3.68595
37.25	117.75	2.42772	3.45595
40.25	118	-1.57228	1.17595
40	118	-2.02562	0.565949
39.75	118	-1.56228	0.832616
39.5	118	0.327717	2.10928
39.25	118	3.24438	3.64262
39	118	5.17438	4.88928
38.75	118	5.92438	5.63928
38.5	118	5.60438	5.79928
38.25	118	4.61772	5.40262
38	118	3.52772	4.46928
37.75	118	2.88105	3.73595
37.5	118	2.45772	3.27928
37.25	118	2.14772	3.19262
40.25	118.25	-1.56228	1.35928
40	118.25	-1.86562	0.665949
39.75	118.25	-1.28895	0.769282
39.5	118.25	0.647717	1.82928
39.25	118.25	3.54772	3.25262
39	118.25	5.53105	4.49928
38.75	118.25	6.31438	5.27595
38.5	118.25	5.92438	5.48262
38.25	118.25	4.71772	5.17262
38	118.25	3.36105	4.22595
37.75	118.25	2.56772	3.58595
37.5	118.25	2.12105	3.27595
37.25	118.25	1.86105	3.32595
40.25	118.5	-1.47228	1.59262
