40.25	117.25	-0.677024	-0.357312
40	117.25	-1.07702	-2.25731
39.75	117.25	1.02298	-1.52398
39.5	117.25	3.95631	1.20935
39.25	117.25	5.08964	2.90935
39	117.25	4.98964	3.44269
38.75	117.25	4.58964	3.40935
38.5	117.25	3.72298	3.34269
38.25	117.25	2.75631	3.90935
38	117.25	2.12298	4.34269
37.75	117.25	2.12298	3.64269
37.5	117.25	2.65631	2.17602
37.25	117.25	3.15631	1.57602
40.25	117.5	-0.110358	-0.290645
40	117.5	-0.843691	-3.05731
39.75	117.5	0.522976	-2.52398
39.5	117.5	2.62298	0.909354
39.25	117.5	3.75631	3.07602
39	117.5	4.45631	3.40935
38.75	117.5	4.45631	3.47602
38.5	117.5	3.95631	3.57602
38.25	117.5	2.85631	4.10935
38	117.5	1.62298	4.54269
37.75	117.5	0.956311	3.40935
37.5	117.5	1.05631	1.67602
37.25	117.5	1.45631	1.30935
40.25	117.75	-0.277024	-0.390645
40	117.75	-0.710358	-2.99065
39.75	117.75	-0.177024	-1.82398
39.5	117.75	0.422976	2.64269
39.25	117.75	0.689644	5.00935
39	117.75	1.48964	5.30935
38.75	117.75	2.45631	4.80935
38.5	117.75	3.08964	4.24269
38.25	117.75	3.15631	4.54269
38	117.75	2.12298	4.50935
37.75	117.75	0.922978	3.14269
37.5	117.75	-0.043691	1.50935
37.25	117.75	-0.477024	1.64269
40.25	118	-0.677024	-0.557312
40	118	-0.710358	-2.62398
39.75	118	-0.110358	0.509355
39.5	118	-0.577024	5.24269
39.25	118	-1.64369	7.17602
39	118	-1.74369	7.30935
38.75	118	-0.743692	6.27602
38.5	118	0.789644	4.77602
38.25	118	2.55631	4.07602
38	118	3.22298	3.77602
37.75	118	1.95631	2.54269
37.5	118	-0.143691	1.80935
37.25	118	-1.67702	2.60935
40.25	118.25	-1.17702	-0.557312
40	118.25	-1.17702	-1.22398
39.75	118.25	0.0563091	2.67602
39.5	118.25	-0.0103576	6.57602
39.25	118.25	-1.54369	7.50935
39	118.25	-2.97702	7.64269
38.75	118.25	-3.01036	6.97602
38.5	118.25	-1.87702	5.10935
38.25	118.25	0.689642	3.37602
38	118.25	2.85631	2.34269
37.75	118.25	2.55631	1.94269
37.5	118.25	0.222976	2.57602
37.25	118.25	-2.04369	4.04269
40.25	118.5	-1.97702	-0.0573121
40	118.5	-3.01036	0.042688
39.75	118.5	-0.843691	3.80935
39.5	118.5	0.489642	6.40935
39.25	118.5	-0.743691	6.60935
39	118.5	-2.74369	7.30935
38.75	118.5	-3.67702	7.30935
38.5	118.5	-3.61036	5.77602
38.25	118.5	-1.91036	3.54269
38	118.5	0.622976	2.24269
37.75	118.5	1.32298	2.30935
37.5	118.5	0.056309	3.77602
37.25	118.5	-1.81036	5.34269
40.25	118.75	-2.51036	0.709355
40	118.75	-5.01036	0.842687
39.75	118.75	-2.61036	3.60935
39.5	118.75	-0.110358	5.70935
39.25	118.75	-0.577024	6.17602
39	118.75	-2.21036	7.34269
38.75	118.75	-3.14369	7.94269
38.5	118.75	-3.81036	7.04269
38.25	118.75	-3.61036	5.17602
38	118.75	-2.21036	3.64269
37.75	118.75	-1.01036	4.07602
37.5	118.75	-0.710358	5.47602
37.25	118.75	-1.44369	6.27602
40.25	119	-3.37702	1.47602
40	119	-5.64369	1.04269
39.75	119	-3.37702	2.97602
39.5	119	-1.04369	5.44269
39.25	119	-0.843691	6.44269
39	119	-1.74369	7.74269
38.75	119	-2.17702	8.40935
38.5	119	-2.91036	8.14269
38.25	119	-3.71036	7.04269
38	119	-3.57702	6.00935
37.75	119	-2.71036	6.10935
37.5	119	-1.84369	7.04269
37.25	119	-1.27702	6.70935
40.25	119.25	-2.97702	1.74269
40	119.25	-4.37702	1.24269
39.75	119.25	-3.14369	3.27602
39.5	119.25	-1.57702	6.04269
39.25	119.25	-1.17702	7.24269
39	119.25	-1.41036	7.70935
38.75	119.25	-1.44369	8.14269
38.5	119.25	-1.67702	8.07602
38.25	119.25	-2.44369	7.50935
38	119.25	-3.24369	7.04269
37.75	119.25	-3.24369	6.97602
37.5	119.25	-2.34369	7.00935
37.25	119.25	-1.24369	6.10935
40.25	119.5	-1.51036	2.00935
40	119.5	-2.77702	2.24269
39.75	119.5	-2.97702	5.04269
39.5	119.5	-1.77702	7.14269
39.25	119.5	-1.41036	7.47602
39	119.5	-1.47702	7.34269
38.75	119.5	-1.27702	7.34269
38.5	119.5	-1.01036	7.10935
38.25	119.5	-1.27702	6.50935
38	119.5	-2.01036	6.04269
37.75	119.5	-2.54369	5.67602
37.5	119.5	-2.04369	5.24269
37.25	119.5	-0.977025	4.57602
40.25	119.75	-0.343691	2.90935
40	119.75	-1.64369	3.94269
39.75	119.75	-2.27702	6.17602
39.5	119.75	-1.91036	7.37602
39.25	119.75	-1.74369	7.27602
39	119.75	-1.87702	6.87602
38.75	119.75	-1.74369	6.57602
38.5	119.75	-1.37702	5.90935
38.25	119.75	-1.17702	5.07602
38	119.75	-1.31036	4.14269
37.75	119.75	-1.57702	3.17602
37.5	119.75	-1.11036	2.50935
37.25	119.75	-0.310358	2.54269
40.25	120	0.256309	4.27602
40	120	-0.810358	5.44269
39.75	120	-1.84369	6.57602
39.5	120	-2.04369	7.14269
39.25	120	-2.01036	7.04269
39	120	-2.21036	6.67602
38.75	120	-2.34369	6.27602
38.5	120	-2.27702	5.34269
38.25	120	-2.01036	4.04269
38	120	-1.64369	2.54269
37.75	120	-1.11036	0.642687
37.5	120	-0.143691	-0.257312
37.25	120	0.422976	0.909354
40.25	120.25	0.589642	5.14269
40	120.25	-0.343691	5.94269
39.75	120.25	-1.44369	6.44269
39.5	120.25	-1.91036	6.87602
39.25	120.25	-2.04369	6.84269
39	120.25	-2.41036	6.67602
38.75	120.25	-2.84369	6.27602
38.5	120.25	-3.21036	5.34269
38.25	120.25	-3.27702	4.07602
38	120.25	-2.91036	2.17602
37.75	120.25	-1.74369	-0.390645
37.5	120.25	0.0563091	-1.25731
37.25	120.25	0.689642	1.07602
40.25	120.5	0.522976	5.57602
40	120.5	-0.177024	5.84269
39.75	120.5	-1.01036	6.10935
39.5	120.5	-1.21036	6.40935
39.25	120.5	-1.51036	6.60935
39	120.5	-2.17702	6.50935
38.75	120.5	-2.94369	6.20935
38.5	120.5	-3.71036	5.47602
38.25	120.5	-4.24369	4.54269
38	120.5	-4.24369	2.87602
37.75	120.5	-2.91036	0.276021
37.5	120.5	-0.477024	-0.390645
37.25	120.5	0.522976	2.54269
40.25	120.75	0.0563091	5.47602
40	120.75	-0.243691	5.10935
39.75	120.75	-0.410358	5.24269
39.5	120.75	-0.210358	5.54269
39.25	120.75	-0.510358	5.94269
39	120.75	-1.51036	6.00935
38.75	120.75	-2.67702	5.77602
38.5	120.75	-3.74369	5.37602
38.25	120.75	-4.57702	4.80935
38	120.75	-5.04369	3.77602
37.75	120.75	-3.91036	1.57602
37.5	120.75	-1.51036	1.14269
37.25	120.75	0.0229757	3.67602
40.25	121	-0.643691	4.54269
40	121	-0.643691	3.70935
39.75	121	0.056309	3.44269
39.5	121	0.956309	3.84269
39.25	121	0.722976	4.74269
39	121	-0.577024	5.17602
38.75	121	-2.04369	5.04269
38.5	121	-3.21036	4.80935
38.25	121	-4.24369	4.50935
38	121	-5.17702	3.94269
37.75	121	-4.91036	2.47602
37.5	121	-2.67702	2.00935
37.25	121	-0.577024	3.64269
40.25	121.25	-1.37702	2.94269
40	121.25	-1.31036	1.57602
39.75	121.25	-0.0770243	0.809355
39.5	121.25	1.55631	1.37602
39.25	121.25	1.75631	3.04269
39	121.25	0.356309	4.07602
38.75	121.25	-1.27702	4.20935
38.5	121.25	-2.54369	4.17602
38.25	121.25	-3.61036	3.80935
38	121.25	-4.71036	3.34269
37.75	121.25	-5.31036	2.44269
37.5	121.25	-3.61036	2.04269
37.25	121.25	-1.34369	2.80935
40.25	121.5	-1.34369	1.67602
40	121.5	-1.64369	-0.190645
