40.25	117.25	-0.766644	-0.32513
40	117.25	1.30002	0.741537
39.75	117.25	4.33336	2.44154
39.5	117.25	5.33336	3.2082
39.25	117.25	5.23336	3.34154
39	117.25	5.20002	3.07487
38.75	117.25	5.23336	3.1082
38.5	117.25	5.26669	3.44154
38.25	117.25	5.16669	3.84154
38	117.25	5.10002	4.04154
37.75	117.25	5.03336	4.0082
37.5	117.25	4.73336	3.64154
37.25	117.25	3.86669	2.67487
40.25	117.5	0.766689	-0.858463
40	117.5	1.70002	0.408203
39.75	117.5	3.66669	1.67487
39.5	117.5	4.73336	2.24154
39.25	117.5	5.13336	2.5082
39	117.5	5.73336	2.54154
38.75	117.5	6.30002	2.7082
38.5	117.5	6.00002	3.1082
38.25	117.5	5.50002	3.47487
38	117.5	5.40002	3.54154
37.75	117.5	5.30002	3.44154
37.5	117.5	4.80002	2.97487
37.25	117.5	3.60002	1.97487
40.25	117.75	1.30002	-0.92513
40	117.75	1.36669	0.408203
39.75	117.75	2.80002	0.97487
39.5	117.75	3.83336	1.14154
39.25	117.75	4.90002	1.5082
39	117.75	6.70002	2.17487
38.75	117.75	7.93336	2.7082
38.5	117.75	7.63336	3.14154
38.25	117.75	6.40002	3.27487
38	117.75	5.66669	3.17487
37.75	117.75	5.36669	2.94154
37.5	117.75	4.70002	2.4082
37.25	117.75	3.40002	1.44154
40.25	118	0.866689	-0.658463
40	118	1.00002	0.57487
39.75	118	2.23336	0.408203
39.5	118	2.86669	0.108203
39.25	118	4.23336	0.541537
39	118	7.16669	1.47487
38.75	118	9.06669	2.3082
38.5	118	8.96669	2.9082
38.25	118	7.80002	3.1082
38	118	6.16669	2.84154
37.75	118	5.33336	2.44154
37.5	118	4.50002	1.77487
37.25	118	3.23336	1.0082
40.25	118.25	0.600023	-0.558463
40	118.25	1.20002	0.408203
39.75	118.25	2.00002	-0.0584635
39.5	118.25	2.16669	-0.558463
39.25	118.25	3.33336	-0.32513
39	118.25	6.63336	0.641537
38.75	118.25	9.30002	1.64154
38.5	118.25	9.56669	2.37487
38.25	118.25	8.46669	2.7082
38	118.25	6.33336	2.44154
37.75	118.25	5.16669	1.97487
37.5	118.25	4.23336	1.37487
37.25	118.25	3.00002	0.641537
40.25	118.5	0.766689	-0.82513
40	118.5	1.40002	-0.0251301
39.75	118.5	2.03336	-0.32513
39.5	118.5	1.96669	-0.758463
39.25	118.5	2.93336	-0.691797
39	118.5	6.13336	-0.0917968
38.75	118.5	8.96669	0.841537
38.5	118.5	9.63335	1.7082
38.25	118.5	8.66669	2.17487
38	118.5	6.43336	2.07487
37.75	118.5	4.93336	1.57487
37.5	118.5	3.80002	1.0082
37.25	118.5	2.86669	0.508203
40.25	118.75	1.03336	-0.758463
40	118.75	1.30002	-0.458463
39.75	118.75	1.93336	-0.558463
39.5	118.75	2.23336	-0.791797
39.25	118.75	3.23336	-0.82513
39	118.75	6.06669	-0.52513
38.75	118.75	8.66669	0.17487
38.5	118.75	9.36669	1.0082
38.25	118.75	8.46669	1.67487
38	118.75	6.30002	1.64154
37.75	118.75	4.80002	1.27487
37.5	118.75	3.66669	0.941536
37.25	118.75	2.76669	0.77487
40.25	119	0.800023	-0.358463
40	119	1.03336	-0.991797
39.75	119	1.93336	-1.05846
39.5	119	2.86669	-0.991797
39.25	119	4.13336	-0.858463
39	119	6.40002	-0.72513
38.75	119	8.40002	-0.32513
38.5	119	9.00002	0.441537
38.25	119	8.36669	1.14154
38	119	6.90002	1.17487
37.75	119	5.10002	1.04154
37.5	119	4.06669	1.34154
37.25	119	3.00002	1.54154
40.25	119.25	0.566689	-0.391797
40	119.25	0.96669	-1.62513
39.75	119.25	2.10002	-1.6918
39.5	119.25	3.70002	-1.45846
39.25	119.25	5.33336	-1.05846
39	119.25	7.00002	-0.72513
38.75	119.25	8.36669	-0.458463
38.5	119.25	8.63336	0.141537
38.25	119.25	8.26669	0.641537
38	119.25	7.23336	0.741537
37.75	119.25	5.73336	1.0082
37.5	119.25	4.36669	1.9082
37.25	119.25	3.16669	2.64154
40.25	119.5	0.700023	-1.0918
40	119.5	0.866689	-2.25846
39.75	119.5	2.46669	-2.3918
39.5	119.5	4.56669	-1.8918
39.25	119.5	6.30002	-1.0918
39	119.5	7.43336	-0.491797
38.75	119.5	8.20002	-0.291797
38.5	119.5	8.30002	-0.02513
38.25	119.5	7.90002	0.241537
38	119.5	7.26669	0.441537
37.75	119.5	6.13336	1.27487
37.5	119.5	4.66669	2.74154
37.25	119.5	3.00002	3.7082
40.25	119.75	0.433356	-1.82513
40	119.75	0.466689	-2.15846
39.75	119.75	2.66669	-2.35846
39.5	119.75	5.36669	-1.85846
39.25	119.75	7.00002	-0.925129
39	119.75	7.76669	-0.12513
38.75	119.75	8.03336	0.0415366
38.5	119.75	7.93336	0.0748699
38.25	119.75	7.70002	0.27487
38	119.75	7.36669	0.808203
37.75	119.75	6.33336	2.1082
37.5	119.75	4.60002	3.7082
37.25	119.75	2.53336	4.07487
40.25	120	-0.299978	-1.9918
40	120	0.333356	-1.6918
39.75	120	3.23336	-1.15846
39.5	120	6.16669	-1.02513
39.25	120	7.46669	-0.22513
39	120	7.73336	0.508203
38.75	120	7.63336	0.57487
38.5	120	7.53336	0.541537
38.25	120	7.63336	0.974869
38	120	7.40002	2.0082
37.75	120	6.13336	3.3082
37.5	120	4.06669	4.24154
37.25	120	1.93336	3.17487
40.25	120.25	-0.666644	-0.92513
40	120.25	0.533356	0.641537
39.75	120.25	3.70002	1.07487
39.5	120.25	6.60002	0.87487
39.25	120.25	7.56669	1.27487
39	120.25	7.33336	1.7082
38.75	120.25	7.03336	1.64154
38.5	120.25	6.96669	1.74154
38.25	120.25	7.33336	2.37487
38	120.25	7.13336	3.34154
37.75	120.25	5.23336	4.2082
37.5	120.25	2.83336	3.74154
37.25	120.25	1.80002	2.3082
40.25	120.5	-0.633311	1.57487
40	120.5	0.433356	3.7082
39.75	120.5	3.16669	3.94154
39.5	120.5	5.76669	3.47487
39.25	120.5	6.73336	3.54154
39	120.5	6.43336	3.67487
38.75	120.5	6.00002	3.57487
38.5	120.5	5.93336	3.57487
38.25	120.5	6.23336	3.84154
38	120.5	5.90002	4.2082
37.75	120.5	3.96669	4.17487
37.5	120.5	1.96669	3.0082
37.25	120.5	1.63336	1.5082
40.25	120.75	-1.03331	4.44154
40	120.75	-0.433311	6.1082
39.75	120.75	1.33336	6.17487
39.5	120.75	3.73336	5.8082
39.25	120.75	5.00002	5.94154
39	120.75	5.00002	5.84154
38.75	120.75	4.83336	5.44154
38.5	120.75	4.53336	5.14154
38.25	120.75	4.63336	4.64154
38	120.75	4.26669	4.04154
37.75	120.75	2.56669	3.2082
37.5	120.75	1.83336	2.44154
37.25	120.75	1.53336	1.2082
40.25	121	-1.99998	6.1082
40	121	-1.89998	6.87487
39.75	121	-0.933311	6.94154
39.5	121	0.833356	6.97487
39.25	121	2.43336	7.27487
39	121	3.10002	6.8082
38.75	121	3.26669	6.04154
38.5	121	3.33336	5.34154
38.25	121	3.26669	4.24154
38	121	2.76669	3.07487
37.75	121	2.00002	2.44154
37.5	121	1.93336	2.07487
37.25	121	1.66669	1.2082
40.25	121.25	-3.13331	6.2082
40	121.25	-3.29998	6.2082
39.75	121.25	-2.89998	6.17487
39.5	121.25	-1.36664	6.37487
39.25	121.25	0.433356	6.77487
39	121.25	1.46669	6.0082
38.75	121.25	2.26669	5.14154
38.5	121.25	2.80002	4.57487
38.25	121.25	2.66669	3.37487
38	121.25	2.00002	2.2082
37.75	121.25	1.60002	2.0082
37.5	121.25	1.60002	1.9082
37.25	121.25	1.53336	1.2082
40.25	121.5	-3.53331	5.7082
40	121.5	-3.96664	5.47487
39.75	121.5	-3.69998	4.84154
39.5	121.5	-2.59998	4.47487
39.25	121.5	-0.999977	5.14154
39	121.5	0.500022	4.4082
38.75	121.5	1.73336	4.2082
38.5	121.5	2.60002	3.74154
38.25	121.5	2.53336	2.8082
38	121.5	1.93336	2.07487
37.75	121.5	1.36669	2.1082
37.5	121.5	1.10002	2.24154
37.25	121.5	0.933356	1.0082
40.25	121.75	-3.29998	5.1082
40	121.75	-3.89998	4.84154
39.75	121.75	-3.79998	3.57487
39.5	121.75	-2.79998	2.64154
39.25	121.75	-1.43331	3.37487
39	121.75	0.266689	3.94154
38.75	121.75	1.56669	4.1082
38.5	121.75	2.36669	3.54154
38.25	121.75	2.43336	2.94154
38	121.75	2.03336	2.4082
37.75	121.75	1.26669	2.4082
37.5	121.75	0.700022	2.17487
37.25	121.75	0.433356	0.67487
40.25	122	-2.89998	4.3082
40	122	-3.09998	3.57487
39.75	122	-2.83331	1.94154
39.5	122	-2.79998	1.64154
39.25	122	-1.26664	2.67487
39	122	0.466689	4.2082
38.75	122	1.46669	4.44154
38.5	122	1.96669	3.77487
38.25	122	2.13336	3.17487
38	122	1.80002	2.74154
37.75	122	1.16669	2.44154
37.5	122	0.566689	1.77487
37.25	122	0.200022	0.141537
40.25	122.25	-2.13331	2.8082
40	122.25	-2.09998	2.0082
39.75	122.25	-2.33331	0.87487
39.5	122.25	-2.56664	0.674871
39.25	122.25	-1.19998	2.34154
39	122.25	0.600022	4.1082
38.75	122.25	1.16669	4.2082
38.5	122.25	1.26669	3.57487
38.25	122.25	1.40002	3.07487
38	122.25	1.26669	2.47487
37.75	122.25	0.833356	1.9082
37.5	122.25	0.566689	1.04154
37.25	122.25	0.266689	-0.391797
